label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127
Box,0.000000,0.000000,0.000000,0.183424,-0.636594,0.066061,0.460257,-1.135201,0.038595,0.663879,-1.577546,-0.006052,0.673385,-1.938009,-0.058767,0.872260,-0.823838,-0.073511,1.328749,-0.822018,-0.128348,1.592030,-0.795330,-0.142339,1.781737,-0.745827,-0.140964,0.918779,-0.377725,-0.114758,1.295852,-0.353153,-0.133970,1.147370,-0.407247,-0.047967,0.960276,-0.406773,0.026501,0.887700,0.051600,-0.144902,1.217620,0.022363,-0.157696,1.093896,-0.047350,-0.063856,0.931332,-0.045990,0.011056,0.828804,0.449626,-0.163232,1.128565,0.377851,-0.118535,1.041204,0.284301,-0.010230,0.901872,0.259250,0.071448,1.000000,0.000000,0.000000,0.000000,-0.244417,0.277434,-0.173011,-0.575966,0.556070,-0.291610,-0.778372,0.963686,-0.418122,-0.812904,1.377128,-0.542528,-1.029512,0.144949,-0.110815,-1.431208,0.219267,-0.277277,-1.686331,0.289034,-0.381483,-1.908267,0.285844,-0.456841,-0.959041,-0.247167,-0.138379,-1.229025,-0.413637,-0.400049,-0.931477,-0.199322,-0.456397,-0.774113,-0.139716,-0.426989,-0.819946,-0.598302,-0.194956,-1.030135,-0.759688,-0.429785,-0.780140,-0.473328,-0.373961,-0.648014,-0.401587,-0.269043,-0.635656,-0.890461,-0.270401,-0.836185,-1.065300,-0.388004,-0.700181,-0.798458,-0.321297,-0.593435,-0.685854,-0.240990,1.000000
Box,0.000000,0.000000,0.000000,0.183534,-0.638420,0.083589,0.456076,-1.111743,0.060073,0.669638,-1.532746,0.017447,0.688358,-1.897155,-0.034531,0.854123,-0.832034,-0.075485,1.312184,-0.826639,-0.133843,1.577244,-0.798332,-0.146136,1.767705,-0.749757,-0.140979,0.910454,-0.394722,-0.123566,1.290983,-0.346449,-0.143208,1.140542,-0.380469,-0.049114,0.947205,-0.376244,0.033038,0.884061,0.038121,-0.158311,1.211645,0.023235,-0.175569,1.087922,-0.027751,-0.077014,0.925945,-0.019946,0.003255,0.827546,0.444242,-0.178154,1.127451,0.369621,-0.134814,1.037836,0.289827,-0.021308,0.897881,0.274582,0.065370,1.000000,0.000000,0.000000,0.000000,-0.258015,0.277925,-0.175212,-0.587465,0.557686,-0.297133,-0.785766,0.980093,-0.428265,-0.814317,1.408826,-0.557032,-1.029054,0.142220,-0.105947,-1.435911,0.216571,-0.271278,-1.691452,0.274857,-0.377556,-1.914095,0.265106,-0.455248,-0.957992,-0.253963,-0.133246,-1.226058,-0.428783,-0.396512,-0.936320,-0.216616,-0.458858,-0.784730,-0.148194,-0.434437,-0.817991,-0.606437,-0.189712,-1.027923,-0.774097,-0.421071,-0.789432,-0.491838,-0.368877,-0.662733,-0.411937,-0.268280,-0.633342,-0.899292,-0.265899,-0.825850,-1.085423,-0.378149,-0.702099,-0.816544,-0.312218,-0.601384,-0.688981,-0.234046,1.000000
Box,0.000000,0.000000,0.000000,0.191310,-0.641633,0.076121,0.475271,-1.131995,0.055114,0.679437,-1.582087,0.017082,0.675976,-1.948263,-0.029924,0.875288,-0.813235,-0.071967,1.338943,-0.815626,-0.119786,1.603238,-0.798034,-0.126474,1.793272,-0.757561,-0.119471,0.923710,-0.366966,-0.109983,1.303692,-0.350321,-0.113213,1.157853,-0.415690,-0.015828,0.976680,-0.415880,0.063414,0.890678,0.061242,-0.134972,1.227773,0.024864,-0.136583,1.104942,-0.056410,-0.039350,0.944153,-0.055491,0.035620,0.829849,0.453625,-0.146288,1.135877,0.381486,-0.093264,1.056036,0.281861,0.017144,0.921263,0.255761,0.099052,1.000000,0.000000,0.000000,0.000000,-0.248947,0.287448,-0.174655,-0.576170,0.570296,-0.299532,-0.776781,0.996846,-0.434377,-0.809798,1.433141,-0.567540,-1.030932,0.150316,-0.113924,-1.445732,0.224775,-0.282767,-1.703107,0.289865,-0.390415,-1.927762,0.278858,-0.468766,-0.957914,-0.248883,-0.143028,-1.234332,-0.425126,-0.409843,-0.945727,-0.209890,-0.472190,-0.790424,-0.142769,-0.447244,-0.816399,-0.603747,-0.200717,-1.031168,-0.769613,-0.436293,-0.785937,-0.483067,-0.382620,-0.650780,-0.401967,-0.279732,-0.630377,-0.901589,-0.277903,-0.833192,-1.093199,-0.395823,-0.705934,-0.819315,-0.330441,-0.598597,-0.686289,-0.251326,1.000000
Box,0.000000,0.000000,0.000000,0.179362,-0.635639,0.079686,0.443120,-1.115115,0.056936,0.644594,-1.547592,0.012435,0.654394,-1.907195,-0.042519,0.853209,-0.824130,-0.054953,1.293810,-0.827420,-0.098867,1.549696,-0.801004,-0.109475,1.736863,-0.757695,-0.109365,0.911391,-0.398190,-0.103974,1.256130,-0.366995,-0.106131,1.111091,-0.394365,-0.023501,0.933876,-0.391085,0.040546,0.886408,0.022823,-0.140387,1.193406,-0.009827,-0.137747,1.076468,-0.049607,-0.045178,0.919579,-0.044145,0.020316,0.829568,0.410930,-0.164966,1.115188,0.337420,-0.118020,1.037529,0.270560,-0.013619,0.907124,0.252475,0.062663,1.000000,0.000000,0.000000,0.000000,-0.255992,0.298196,-0.170902,-0.585683,0.574623,-0.295184,-0.786555,0.998424,-0.429834,-0.825878,1.428701,-0.563954,-1.027701,0.146511,-0.120232,-1.447932,0.230283,-0.294261,-1.712624,0.300954,-0.409747,-1.940171,0.294979,-0.493847,-0.955815,-0.250861,-0.153254,-1.251311,-0.423361,-0.424953,-0.968526,-0.212782,-0.491900,-0.794173,-0.145434,-0.470088,-0.815047,-0.605830,-0.214440,-1.050339,-0.771311,-0.446997,-0.814531,-0.494883,-0.395721,-0.665124,-0.419265,-0.296009,-0.630187,-0.906870,-0.295561,-0.847277,-1.098404,-0.411862,-0.728685,-0.829578,-0.349495,-0.613328,-0.701244,-0.273808,1.000000
Box,0.000000,0.000000,0.000000,0.183486,-0.641809,0.060089,0.459056,-1.112883,0.027239,0.667272,-1.540234,-0.023228,0.701634,-1.888979,-0.080172,0.877369,-0.799174,-0.069795,1.330086,-0.807988,-0.136627,1.595423,-0.785721,-0.159356,1.785871,-0.740480,-0.161884,0.925808,-0.361325,-0.111008,1.301562,-0.355007,-0.137061,1.154512,-0.412670,-0.054155,0.971781,-0.410622,0.020674,0.895501,0.065633,-0.143379,1.223928,0.015304,-0.163276,1.102713,-0.060423,-0.066910,0.944707,-0.054470,0.013288,0.833209,0.463835,-0.164938,1.124487,0.370815,-0.124993,1.044811,0.267006,-0.016206,0.915376,0.244533,0.069187,1.000000,0.000000,0.000000,0.000000,-0.250033,0.293010,-0.172121,-0.580655,0.573067,-0.295014,-0.788219,0.986401,-0.428089,-0.830775,1.404558,-0.559187,-1.031628,0.155720,-0.110598,-1.442653,0.233408,-0.283775,-1.699928,0.302838,-0.394361,-1.927149,0.300818,-0.474417,-0.961112,-0.237999,-0.140075,-1.239792,-0.395367,-0.403746,-0.939193,-0.186573,-0.461544,-0.786725,-0.131111,-0.435153,-0.823929,-0.593318,-0.199117,-1.050287,-0.751608,-0.431654,-0.800135,-0.465493,-0.371253,-0.668929,-0.391250,-0.265687,-0.642133,-0.889564,-0.278009,-0.850526,-1.069821,-0.394307,-0.717700,-0.796379,-0.325170,-0.609254,-0.672040,-0.244345,1.000000
Box,0.000000,0.000000,0.000000,0.180678,-0.638857,0.051904,0.456112,-1.114822,0.020072,0.666180,-1.536893,-0.028147,0.685644,-1.908638,-0.083125,0.874313,-0.806847,-0.065826,1.319778,-0.807613,-0.120488,1.580694,-0.776243,-0.138135,1.771491,-0.730717,-0.141475,0.921775,-0.373532,-0.103948,1.284925,-0.355056,-0.125053,1.141598,-0.401211,-0.052763,0.964839,-0.399873,0.010098,0.892169,0.045319,-0.132626,1.208928,0.004823,-0.146500,1.087428,-0.058018,-0.059859,0.929321,-0.055351,0.008344,0.832057,0.435620,-0.151815,1.115082,0.353966,-0.110967,1.032615,0.264049,-0.009426,0.899530,0.234689,0.067510,1.000000,0.000000,0.000000,0.000000,-0.250995,0.303486,-0.171066,-0.581639,0.586691,-0.289457,-0.788925,1.002138,-0.417861,-0.823375,1.427025,-0.545649,-1.027346,0.159846,-0.113960,-1.444260,0.246244,-0.278542,-1.705130,0.312739,-0.387985,-1.929639,0.311019,-0.468490,-0.961805,-0.232812,-0.143976,-1.253250,-0.396179,-0.411910,-0.983792,-0.198808,-0.484381,-0.804332,-0.118175,-0.466887,-0.825448,-0.582304,-0.201261,-1.054033,-0.754159,-0.438811,-0.817236,-0.480990,-0.400396,-0.655693,-0.382242,-0.306088,-0.644175,-0.880832,-0.277174,-0.859466,-1.082016,-0.401250,-0.742568,-0.823976,-0.350120,-0.621241,-0.680689,-0.280163,1.000000
Box,0.000000,0.000000,0.000000,0.200347,-0.640155,0.051493,0.501308,-1.110330,0.024982,0.710903,-1.532367,-0.015983,0.731525,-1.900749,-0.063865,0.886426,-0.780057,-0.076348,1.343130,-0.782512,-0.146543,1.616124,-0.751374,-0.175176,1.817502,-0.702734,-0.184553,0.930776,-0.346710,-0.115964,1.333362,-0.350192,-0.152658,1.199190,-0.404366,-0.084037,1.026364,-0.405665,-0.019789,0.904778,0.079623,-0.146243,1.258837,0.027104,-0.169024,1.139821,-0.057206,-0.077222,0.984302,-0.059093,-0.001338,0.845891,0.479019,-0.167661,1.156565,0.387262,-0.132990,1.076657,0.275153,-0.029407,0.945973,0.241712,0.051220,1.000000,0.000000,0.000000,0.000000,-0.245810,0.283950,-0.166323,-0.573512,0.580871,-0.287669,-0.782182,0.979778,-0.418750,-0.819050,1.395104,-0.547794,-1.035986,0.159655,-0.107677,-1.436650,0.235696,-0.272147,-1.694268,0.303894,-0.369396,-1.911432,0.305063,-0.438463,-0.962963,-0.231466,-0.138300,-1.239272,-0.383818,-0.394133,-0.925269,-0.164189,-0.437682,-0.766223,-0.116301,-0.398673,-0.825247,-0.583549,-0.198061,-1.039512,-0.736408,-0.433019,-0.778747,-0.444611,-0.367645,-0.644699,-0.376376,-0.255278,-0.643724,-0.879258,-0.275764,-0.846449,-1.051036,-0.393887,-0.708844,-0.780680,-0.321518,-0.602674,-0.665731,-0.236243,1.000000
Box,0.000000,0.000000,0.000000,0.193935,-0.654012,0.063319,0.480540,-1.124951,0.046822,0.689890,-1.551853,0.015908,0.710712,-1.907427,-0.022380,0.883746,-0.785688,-0.051929,1.337189,-0.800839,-0.100330,1.600245,-0.772788,-0.114101,1.790307,-0.729132,-0.112265,0.934849,-0.345625,-0.081243,1.309911,-0.361368,-0.087025,1.177465,-0.435636,-0.004732,1.000618,-0.438623,0.065715,0.906008,0.081524,-0.100114,1.230379,0.018972,-0.100827,1.107600,-0.079698,-0.013895,0.947217,-0.080639,0.055649,0.845335,0.477302,-0.107474,1.121525,0.389238,-0.055948,1.038351,0.274701,0.044985,0.905761,0.250050,0.121989,1.000000,0.000000,0.000000,0.000000,-0.247795,0.283712,-0.175902,-0.576931,0.567464,-0.296886,-0.784498,0.970965,-0.426494,-0.821718,1.388998,-0.553680,-1.028852,0.155022,-0.109696,-1.433362,0.235275,-0.278967,-1.688062,0.307680,-0.384543,-1.910358,0.301069,-0.460603,-0.960527,-0.242481,-0.136345,-1.244022,-0.405938,-0.404126,-0.942919,-0.197124,-0.462198,-0.779394,-0.145877,-0.432131,-0.826091,-0.599515,-0.192934,-1.044987,-0.751458,-0.432010,-0.796219,-0.469805,-0.378884,-0.658240,-0.399532,-0.274114,-0.647779,-0.904034,-0.268791,-0.853520,-1.076815,-0.389711,-0.722790,-0.807154,-0.327264,-0.613333,-0.685657,-0.249136,1.000000
Box,0.000000,0.000000,0.000000,0.199481,-0.647751,0.067095,0.490045,-1.102031,0.053261,0.699672,-1.519995,0.023328,0.696139,-1.867705,-0.013572,0.885436,-0.776098,-0.039302,1.323448,-0.789198,-0.093112,1.581714,-0.755921,-0.115344,1.771414,-0.705107,-0.119306,0.933545,-0.351236,-0.071608,1.307728,-0.366073,-0.081330,1.185988,-0.440442,-0.006358,1.022768,-0.451200,0.060467,0.904586,0.065850,-0.093361,1.233411,0.007100,-0.092032,1.119697,-0.094557,-0.003102,0.965189,-0.107385,0.070636,0.839349,0.457409,-0.104576,1.133380,0.391961,-0.050453,1.075727,0.273773,0.052486,0.960720,0.231275,0.133675,1.000000,0.000000,0.000000,0.000000,-0.250261,0.304299,-0.163760,-0.580805,0.602759,-0.284049,-0.792351,1.014548,-0.416364,-0.829412,1.429271,-0.548042,-1.032307,0.170264,-0.114427,-1.452485,0.255563,-0.283940,-1.714743,0.328216,-0.390836,-1.940409,0.323102,-0.468577,-0.962736,-0.226508,-0.147763,-1.252832,-0.389695,-0.414524,-0.948180,-0.174811,-0.470561,-0.776394,-0.117972,-0.441754,-0.826755,-0.583396,-0.208707,-1.061983,-0.747799,-0.445596,-0.805914,-0.454923,-0.385259,-0.653790,-0.374058,-0.277171,-0.646811,-0.888058,-0.288044,-0.868624,-1.075157,-0.405325,-0.740297,-0.799635,-0.336366,-0.624428,-0.672501,-0.255086,1.000000
Box,0.000000,0.000000,0.000000,0.194227,-0.642240,0.059278,0.485899,-1.105313,0.039887,0.701609,-1.527853,0.005359,0.711662,-1.884187,-0.034486,0.875408,-0.792775,-0.053236,1.330347,-0.799353,-0.114378,1.597774,-0.765690,-0.136329,1.793847,-0.713423,-0.137647,0.927759,-0.363507,-0.084412,1.322530,-0.373004,-0.103706,1.201064,-0.448367,-0.027600,1.033827,-0.458570,0.044076,0.905711,0.056628,-0.105589,1.250561,0.003382,-0.114927,1.137557,-0.097012,-0.023767,0.981781,-0.109963,0.056329,0.847644,0.454485,-0.116515,1.155448,0.393307,-0.067982,1.102548,0.280444,0.037138,0.991788,0.237410,0.122918,1.000000,0.000000,0.000000,0.000000,-0.249075,0.296486,-0.174622,-0.576088,0.585038,-0.295208,-0.780703,0.996306,-0.424147,-0.822786,1.405667,-0.551161,-1.031689,0.163220,-0.108588,-1.436673,0.249024,-0.273653,-1.694057,0.317542,-0.383147,-1.914368,0.323536,-0.463060,-0.964044,-0.228166,-0.136235,-1.245070,-0.381962,-0.398944,-0.963863,-0.189266,-0.466696,-0.798620,-0.123121,-0.446118,-0.827366,-0.579704,-0.192378,-1.050922,-0.739851,-0.424931,-0.811569,-0.468689,-0.379757,-0.670465,-0.383988,-0.282790,-0.644476,-0.876107,-0.267839,-0.851504,-1.061021,-0.386963,-0.727690,-0.801081,-0.328650,-0.618487,-0.672196,-0.254236,1.000000
Box,0.000000,0.000000,0.000000,0.194557,-0.642291,0.073949,0.490065,-1.102241,0.062471,0.702969,-1.531312,0.034872,0.711875,-1.885112,-0.000421,0.870480,-0.797248,-0.052035,1.325505,-0.798993,-0.107117,1.588122,-0.762525,-0.125186,1.782626,-0.707832,-0.126321,0.923939,-0.372270,-0.088045,1.314341,-0.372017,-0.097036,1.189175,-0.436176,-0.015792,1.021450,-0.448952,0.053790,0.900763,0.051687,-0.112200,1.241870,0.001520,-0.108627,1.124228,-0.084614,-0.013492,0.968284,-0.093148,0.061789,0.840340,0.450325,-0.125435,1.145514,0.387939,-0.072140,1.079723,0.280501,0.032391,0.959263,0.242378,0.113145,1.000000,0.000000,0.000000,0.000000,-0.254326,0.298766,-0.170633,-0.580684,0.586570,-0.293532,-0.782050,0.997884,-0.425809,-0.822365,1.417725,-0.556592,-1.033283,0.163278,-0.116037,-1.444404,0.244380,-0.282826,-1.703835,0.312199,-0.389258,-1.925273,0.314434,-0.466789,-0.961541,-0.231414,-0.147941,-1.250461,-0.384872,-0.413689,-0.957023,-0.183077,-0.475325,-0.782267,-0.119969,-0.449521,-0.821463,-0.584775,-0.208103,-1.050782,-0.743321,-0.443994,-0.806799,-0.468291,-0.393721,-0.659682,-0.387277,-0.292688,-0.637027,-0.884420,-0.287025,-0.850087,-1.064396,-0.407238,-0.726007,-0.799551,-0.346267,-0.614668,-0.670052,-0.270261,1.000000
Box,0.000000,0.000000,0.000000,0.205621,-0.648628,0.078685,0.497309,-1.109252,0.064461,0.712713,-1.531396,0.033124,0.721053,-1.878753,-0.005717,0.883136,-0.774269,-0.056371,1.341765,-0.782837,-0.115586,1.609058,-0.746903,-0.137144,1.803936,-0.696904,-0.139898,0.932453,-0.348759,-0.094330,1.325105,-0.360356,-0.103845,1.202561,-0.426753,-0.021651,1.039196,-0.441225,0.048078,0.906250,0.073213,-0.119554,1.251225,0.020403,-0.114697,1.139063,-0.075746,-0.016666,0.985481,-0.090887,0.060490,0.840762,0.469134,-0.133366,1.146146,0.406973,-0.077469,1.092604,0.287570,0.029512,0.981500,0.240151,0.112440,1.000000,0.000000,0.000000,0.000000,-0.248544,0.295430,-0.172284,-0.575464,0.582014,-0.294049,-0.779908,0.989580,-0.424283,-0.823123,1.392316,-0.553177,-1.028080,0.160497,-0.121496,-1.441615,0.242970,-0.293514,-1.703458,0.315435,-0.405591,-1.927965,0.323684,-0.486680,-0.960000,-0.235407,-0.151603,-1.253594,-0.399425,-0.422539,-0.968500,-0.200764,-0.489567,-0.795981,-0.130455,-0.466948,-0.823230,-0.587772,-0.209470,-1.051729,-0.756779,-0.448239,-0.805921,-0.479411,-0.399260,-0.656457,-0.391992,-0.298035,-0.641049,-0.885641,-0.286186,-0.851438,-1.068921,-0.408344,-0.726181,-0.806322,-0.348438,-0.614441,-0.680174,-0.272388,1.000000
Box,0.000000,0.000000,0.000000,0.195395,-0.651814,0.066938,0.487655,-1.108515,0.055792,0.699162,-1.526175,0.028225,0.708591,-1.866479,-0.006196,0.877549,-0.774084,-0.041103,1.322127,-0.790054,-0.099800,1.583858,-0.756535,-0.125148,1.776442,-0.702331,-0.129963,0.931941,-0.355389,-0.072001,1.308959,-0.360210,-0.083345,1.191309,-0.434742,-0.010992,1.028990,-0.448258,0.053389,0.911488,0.060904,-0.092737,1.238235,0.008848,-0.092249,1.124699,-0.092549,-0.007630,0.972289,-0.104358,0.063072,0.851992,0.449843,-0.103143,1.147979,0.400165,-0.050019,1.090261,0.282586,0.049843,0.974172,0.241165,0.128935,1.000000,0.000000,0.000000,0.000000,-0.250642,0.298738,-0.168183,-0.576405,0.578743,-0.284527,-0.781136,0.970717,-0.410751,-0.820564,1.379762,-0.535778,-1.031423,0.162806,-0.109921,-1.442011,0.245836,-0.272388,-1.701476,0.308462,-0.379299,-1.922394,0.313313,-0.457538,-0.964135,-0.225558,-0.139886,-1.246558,-0.388686,-0.401457,-0.972282,-0.200601,-0.469399,-0.802132,-0.120637,-0.450461,-0.828700,-0.574215,-0.197164,-1.054366,-0.746586,-0.433288,-0.813496,-0.478928,-0.391878,-0.657849,-0.377164,-0.296623,-0.648241,-0.870216,-0.272512,-0.860787,-1.069099,-0.399215,-0.739271,-0.814521,-0.346839,-0.621413,-0.670078,-0.275532,1.000000
Box,0.000000,0.000000,0.000000,0.203030,-0.644727,0.082519,0.500905,-1.112270,0.072331,0.710115,-1.537014,0.044689,0.723291,-1.883217,0.009263,0.881616,-0.785518,-0.057836,1.347236,-0.784160,-0.117336,1.614894,-0.754985,-0.136069,1.811301,-0.702097,-0.136060,0.928442,-0.357528,-0.100842,1.337356,-0.360112,-0.122974,1.208531,-0.433835,-0.042643,1.035901,-0.441902,0.030849,0.901950,0.070984,-0.130594,1.256811,0.020727,-0.137623,1.135660,-0.078526,-0.040782,0.977736,-0.084693,0.040094,0.838816,0.478388,-0.148020,1.164478,0.419231,-0.098046,1.096989,0.295635,0.010534,0.970899,0.253680,0.096012,1.000000,0.000000,0.000000,0.000000,-0.243179,0.293334,-0.176297,-0.569889,0.596007,-0.300558,-0.780054,1.008712,-0.433190,-0.818806,1.423987,-0.562975,-1.031551,0.174024,-0.114006,-1.436746,0.258241,-0.287100,-1.688461,0.336244,-0.393960,-1.912980,0.330715,-0.470397,-0.964485,-0.224619,-0.138978,-1.233446,-0.376382,-0.399913,-0.927753,-0.165210,-0.450672,-0.782319,-0.123906,-0.419441,-0.830474,-0.584100,-0.194071,-1.042784,-0.727393,-0.427228,-0.784757,-0.440998,-0.361390,-0.657230,-0.381582,-0.252038,-0.650548,-0.886822,-0.269185,-0.845484,-1.051360,-0.386023,-0.701916,-0.772647,-0.314036,-0.593443,-0.659028,-0.230486,1.000000
Box,0.000000,0.000000,0.000000,0.195471,-0.644416,0.065967,0.490828,-1.106573,0.048707,0.709330,-1.526753,0.017075,0.725116,-1.880119,-0.020832,0.877831,-0.778479,-0.062299,1.338387,-0.789966,-0.124406,1.605833,-0.752755,-0.148713,1.804803,-0.697461,-0.152629,0.931162,-0.352572,-0.092901,1.335277,-0.358447,-0.103602,1.216637,-0.435956,-0.022798,1.052459,-0.453683,0.047059,0.909618,0.068466,-0.112119,1.261504,0.021589,-0.107973,1.148870,-0.081207,-0.012071,0.993181,-0.098554,0.064999,0.849997,0.466330,-0.121209,1.161991,0.415674,-0.064040,1.103546,0.298471,0.043041,0.986734,0.247661,0.126390,1.000000,0.000000,0.000000,0.000000,-0.258082,0.297237,-0.167622,-0.584008,0.580215,-0.286255,-0.786061,0.984310,-0.415727,-0.826230,1.399729,-0.544561,-1.028339,0.160845,-0.109699,-1.443508,0.253123,-0.275057,-1.706544,0.320732,-0.386099,-1.930856,0.327886,-0.467504,-0.962461,-0.230723,-0.142952,-1.261343,-0.395369,-0.412198,-0.987909,-0.204679,-0.485887,-0.802808,-0.117861,-0.468665,-0.828075,-0.581217,-0.203605,-1.065448,-0.754357,-0.440611,-0.829114,-0.482974,-0.402729,-0.665926,-0.375171,-0.309233,-0.648957,-0.881886,-0.282659,-0.867612,-1.072329,-0.404488,-0.751882,-0.812752,-0.352502,-0.632414,-0.663094,-0.282827,1.000000
Box,0.000000,0.000000,0.000000,0.203664,-0.636908,0.058508,0.506767,-1.100627,0.041744,0.720486,-1.529444,0.011889,0.719027,-1.890343,-0.023692,0.886996,-0.767715,-0.063514,1.343574,-0.779137,-0.123936,1.610481,-0.742460,-0.146861,1.808489,-0.688746,-0.150873,0.935807,-0.340305,-0.091967,1.342804,-0.346024,-0.112579,1.224555,-0.426340,-0.037996,1.060593,-0.446798,0.030748,0.909198,0.080947,-0.108935,1.264649,0.030684,-0.115605,1.154460,-0.074115,-0.023800,1.000750,-0.094353,0.054804,0.843965,0.480166,-0.115912,1.168839,0.439083,-0.068594,1.124021,0.312441,0.034047,1.015721,0.250245,0.116660,1.000000,0.000000,0.000000,0.000000,-0.254989,0.293959,-0.171499,-0.580231,0.577044,-0.292047,-0.780576,0.998726,-0.422255,-0.815300,1.416845,-0.551233,-1.026594,0.154927,-0.108271,-1.435696,0.244694,-0.273263,-1.693873,0.315849,-0.381526,-1.917722,0.318040,-0.460904,-0.962033,-0.236549,-0.136152,-1.241839,-0.395376,-0.397021,-0.954699,-0.202210,-0.460119,-0.789683,-0.140082,-0.437447,-0.827806,-0.589906,-0.192148,-1.048642,-0.749639,-0.421238,-0.803893,-0.476903,-0.369549,-0.658375,-0.394779,-0.269707,-0.648254,-0.885593,-0.267573,-0.851748,-1.063003,-0.382065,-0.721553,-0.800120,-0.318860,-0.607584,-0.677101,-0.242372,1.000000
Box,0.000000,0.000000,0.000000,0.199575,-0.645276,0.073191,0.501166,-1.107698,0.063456,0.704628,-1.525224,0.038437,0.715918,-1.885226,0.006820,0.887551,-0.772415,-0.056171,1.347810,-0.774642,-0.111068,1.608341,-0.741826,-0.130071,1.799646,-0.694735,-0.131470,0.932019,-0.351128,-0.089726,1.331445,-0.357290,-0.088123,1.218860,-0.438492,-0.002087,1.063141,-0.456616,0.066172,0.901113,0.064667,-0.111645,1.261326,0.013764,-0.103977,1.147456,-0.086586,-0.006016,0.996424,-0.102077,0.069549,0.832493,0.454814,-0.122582,1.167822,0.421481,-0.070413,1.117139,0.296035,0.035680,1.004009,0.234146,0.117325,1.000000,0.000000,0.000000,0.000000,-0.260477,0.294179,-0.173311,-0.590567,0.578155,-0.292731,-0.791352,1.004191,-0.421594,-0.824574,1.427203,-0.548943,-1.028292,0.159603,-0.104803,-1.437310,0.249073,-0.270790,-1.694553,0.319000,-0.381414,-1.916620,0.315050,-0.461855,-0.963175,-0.233076,-0.134051,-1.248988,-0.399717,-0.406735,-0.970923,-0.205272,-0.480334,-0.788224,-0.134383,-0.460149,-0.827564,-0.583295,-0.191758,-1.042578,-0.745392,-0.429837,-0.803254,-0.473412,-0.390296,-0.645999,-0.387708,-0.293821,-0.647079,-0.879336,-0.268689,-0.849031,-1.060998,-0.387451,-0.725666,-0.800099,-0.332423,-0.607919,-0.671298,-0.259784,1.000000
Box,0.000000,0.000000,0.000000,0.198553,-0.637224,0.061620,0.501901,-1.102765,0.047841,0.715368,-1.527722,0.018441,0.714918,-1.890968,-0.017585,0.888789,-0.770410,-0.049230,1.340317,-0.780997,-0.105084,1.603314,-0.739584,-0.125727,1.798308,-0.682030,-0.128785,0.934298,-0.346612,-0.083349,1.330590,-0.350217,-0.100786,1.213970,-0.434062,-0.026680,1.052797,-0.456265,0.040829,0.901628,0.071793,-0.107331,1.260921,0.027337,-0.117122,1.149835,-0.082753,-0.026604,0.994669,-0.105096,0.051253,0.830473,0.466926,-0.121328,1.156984,0.424546,-0.080269,1.106876,0.294520,0.020419,0.990054,0.233937,0.102199,1.000000,0.000000,0.000000,0.000000,-0.247667,0.295028,-0.166643,-0.578975,0.572833,-0.284046,-0.787064,0.964888,-0.410862,-0.831153,1.370477,-0.536735,-1.026026,0.147401,-0.118730,-1.437500,0.231064,-0.286847,-1.699165,0.297855,-0.397807,-1.924509,0.302825,-0.479379,-0.958108,-0.242477,-0.152426,-1.249186,-0.399690,-0.419044,-0.969096,-0.195449,-0.485443,-0.792273,-0.115060,-0.464526,-0.819690,-0.588705,-0.213235,-1.052422,-0.759100,-0.447914,-0.812262,-0.477893,-0.399725,-0.658410,-0.380473,-0.301228,-0.634749,-0.879418,-0.292761,-0.847095,-1.072873,-0.414861,-0.726589,-0.806259,-0.357612,-0.612530,-0.667612,-0.284696,1.000000
