label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
Ok_Sign,0.000000,0.000000,0.000000,-0.189739,-0.279488,0.098849,-0.259611,-0.588558,0.136308,-0.329457,-0.824137,0.130044,-0.346753,-1.067081,0.126930,-0.042442,-0.929212,0.244368,-0.150253,-1.196256,0.214532,-0.269988,-1.182983,0.164129,-0.339459,-1.085978,0.145974,0.018628,-0.985712,0.167404,-0.054366,-1.376883,0.199523,-0.151347,-1.601215,0.204648,-0.235249,-1.763561,0.207720,0.075527,-0.983752,0.071358,0.021324,-1.392181,0.103989,-0.071396,-1.632670,0.129082,-0.148079,-1.793762,0.142629,0.102584,-0.964224,-0.027871,0.085872,-1.295532,-0.007075,0.034320,-1.511107,0.015686,-0.019260,-1.686230,0.034725
Ok_Sign,0.000000,0.000000,0.000000,-0.190375,-0.287132,0.092744,-0.258182,-0.597605,0.127133,-0.326331,-0.829100,0.121124,-0.354496,-1.062764,0.118400,-0.039581,-0.942200,0.212846,-0.152150,-1.210373,0.170873,-0.274161,-1.191895,0.112840,-0.344628,-1.087396,0.089820,0.020237,-0.990029,0.139403,-0.051569,-1.391222,0.153684,-0.152242,-1.612131,0.150564,-0.238142,-1.770763,0.150058,0.076675,-0.980161,0.048906,0.027830,-1.397183,0.068246,-0.068226,-1.637685,0.088158,-0.145316,-1.800126,0.100942,0.102080,-0.949184,-0.044107,0.093561,-1.291739,-0.032180,0.038596,-1.509437,-0.012612,-0.017201,-1.679785,0.005956
Ok_Sign,0.000000,0.000000,0.000000,-0.187477,-0.298122,0.102121,-0.256631,-0.594540,0.138593,-0.329211,-0.832148,0.131634,-0.349193,-1.075467,0.127733,-0.031061,-0.932455,0.237031,-0.144439,-1.204805,0.200745,-0.267915,-1.199844,0.144861,-0.339615,-1.105464,0.123644,0.028387,-0.986674,0.160212,-0.046963,-1.391557,0.184876,-0.149093,-1.614999,0.185928,-0.235123,-1.780673,0.186877,0.084369,-0.984796,0.065516,0.032902,-1.405780,0.094825,-0.064650,-1.647049,0.119272,-0.142574,-1.812374,0.133230,0.107647,-0.964495,-0.031738,0.095482,-1.310046,-0.011105,0.040240,-1.529073,0.012672,-0.015015,-1.702795,0.033113
Ok_Sign,0.000000,0.000000,0.000000,-0.188070,-0.287162,0.097186,-0.257473,-0.591366,0.132672,-0.328965,-0.827496,0.125834,-0.347264,-1.067072,0.122408,-0.037403,-0.931049,0.232116,-0.142682,-1.204934,0.197356,-0.264312,-1.195791,0.143795,-0.336167,-1.100262,0.123913,0.023240,-0.987246,0.157499,-0.048619,-1.379925,0.185181,-0.146681,-1.604275,0.189341,-0.230530,-1.768123,0.191899,0.079157,-0.983332,0.064579,0.028604,-1.392691,0.094573,-0.064081,-1.633556,0.120390,-0.139753,-1.795750,0.135021,0.103719,-0.957693,-0.031252,0.090563,-1.295026,-0.012377,0.040138,-1.512087,0.010709,-0.010786,-1.686495,0.030724
Ok_Sign,0.000000,0.000000,0.000000,-0.184557,-0.287713,0.087938,-0.254646,-0.599966,0.117651,-0.324138,-0.836198,0.106428,-0.343840,-1.078608,0.098752,-0.033033,-0.938339,0.219798,-0.141722,-1.210401,0.179380,-0.264376,-1.196738,0.120345,-0.337395,-1.096978,0.096063,0.024034,-0.988847,0.146980,-0.047064,-1.389106,0.166838,-0.145550,-1.612255,0.163004,-0.229439,-1.775780,0.159788,0.079235,-0.980834,0.055811,0.027698,-1.398630,0.080427,-0.065901,-1.641512,0.100566,-0.143402,-1.807995,0.110848,0.106302,-0.953066,-0.038910,0.095551,-1.286883,-0.020633,0.045174,-1.505530,0.001261,-0.008311,-1.683405,0.019126
Ok_Sign,0.000000,0.000000,0.000000,-0.190649,-0.287485,0.105835,-0.258122,-0.596698,0.146687,-0.327130,-0.826912,0.142920,-0.352022,-1.063356,0.141914,-0.039403,-0.935409,0.245632,-0.146870,-1.202401,0.214777,-0.267106,-1.188172,0.162452,-0.338372,-1.089468,0.142965,0.020556,-0.985901,0.166062,-0.051956,-1.376659,0.195817,-0.149739,-1.596809,0.198854,-0.233403,-1.756177,0.200933,0.075642,-0.978833,0.068500,0.023478,-1.387686,0.100331,-0.071264,-1.628888,0.125474,-0.148226,-1.792163,0.139471,0.099347,-0.955460,-0.031515,0.088268,-1.283607,-0.009844,0.036797,-1.497640,0.014305,-0.015254,-1.671268,0.034661
Ok_Sign,0.000000,0.000000,0.000000,-0.186985,-0.284085,0.091956,-0.256050,-0.587736,0.123905,-0.327537,-0.821940,0.113830,-0.350107,-1.063634,0.107223,-0.039095,-0.932989,0.230161,-0.145921,-1.200555,0.193575,-0.265580,-1.189226,0.136603,-0.336723,-1.095311,0.113697,0.019118,-0.987569,0.156022,-0.053334,-1.383116,0.180876,-0.150524,-1.601639,0.179531,-0.232619,-1.762154,0.177700,0.074685,-0.984103,0.063273,0.024817,-1.396402,0.090961,-0.069916,-1.633675,0.111146,-0.147205,-1.792170,0.121552,0.101326,-0.960862,-0.032834,0.088680,-1.298300,-0.012525,0.034158,-1.510144,0.009873,-0.022177,-1.675557,0.028170
Ok_Sign,0.000000,0.000000,0.000000,-0.191224,-0.295974,0.107757,-0.258620,-0.592569,0.145324,-0.330205,-0.828222,0.138072,-0.352619,-1.072873,0.133719,-0.037412,-0.932955,0.241851,-0.145557,-1.206692,0.209463,-0.267359,-1.198275,0.156419,-0.339878,-1.102371,0.137125,0.021327,-0.986473,0.162532,-0.051044,-1.387117,0.193266,-0.149703,-1.609542,0.198611,-0.233716,-1.773801,0.202210,0.076808,-0.980689,0.065850,0.025957,-1.401116,0.100762,-0.065955,-1.644261,0.129960,-0.142730,-1.806928,0.146419,0.100017,-0.957139,-0.033144,0.087113,-1.298864,-0.008131,0.034454,-1.514718,0.019727,-0.019966,-1.684670,0.042900
Ok_Sign,0.000000,0.000000,0.000000,-0.182052,-0.280548,0.080807,-0.251527,-0.592630,0.107924,-0.321014,-0.824511,0.096153,-0.344903,-1.062804,0.087929,-0.031812,-0.938608,0.204370,-0.141605,-1.212195,0.160545,-0.260810,-1.189280,0.100102,-0.330968,-1.080374,0.074792,0.026655,-0.990506,0.134859,-0.045598,-1.381626,0.150504,-0.142996,-1.602025,0.143412,-0.227426,-1.761593,0.137448,0.080109,-0.982904,0.047403,0.027978,-1.396953,0.068782,-0.064254,-1.636836,0.085858,-0.141415,-1.804014,0.093312,0.102403,-0.953991,-0.043721,0.087993,-1.284387,-0.029926,0.040350,-1.500451,-0.011322,-0.010880,-1.681568,0.004037
Ok_Sign,0.000000,0.000000,0.000000,-0.184192,-0.291106,0.095461,-0.249569,-0.600891,0.129203,-0.317736,-0.828584,0.120310,-0.345595,-1.062647,0.113702,-0.031121,-0.941431,0.225515,-0.139423,-1.210657,0.188010,-0.257420,-1.180600,0.129657,-0.326134,-1.067302,0.104547,0.027994,-0.988607,0.147893,-0.044107,-1.379318,0.167368,-0.140267,-1.597561,0.159198,-0.222895,-1.753539,0.151432,0.081444,-0.977150,0.052807,0.030281,-1.390223,0.075615,-0.063752,-1.631967,0.089384,-0.141315,-1.797164,0.093880,0.106353,-0.948042,-0.044719,0.096019,-1.280176,-0.030256,0.046246,-1.497650,-0.013245,-0.007445,-1.676391,-0.000020
Ok_Sign,0.000000,0.000000,0.000000,-0.179657,-0.289240,0.099377,-0.245080,-0.591259,0.136986,-0.314508,-0.811946,0.132639,-0.341868,-1.042598,0.131364,-0.022136,-0.940172,0.224217,-0.134616,-1.213248,0.183610,-0.259633,-1.198194,0.123374,-0.336062,-1.094499,0.098681,0.033941,-0.988341,0.148425,-0.035326,-1.388329,0.165824,-0.135106,-1.607443,0.160868,-0.222046,-1.767492,0.157573,0.086813,-0.981437,0.055665,0.041199,-1.401471,0.079072,-0.051928,-1.645390,0.097650,-0.127962,-1.813523,0.107634,0.109167,-0.956088,-0.039365,0.102094,-1.292367,-0.022859,0.049820,-1.512821,-0.002604,-0.004745,-1.690829,0.014913
Ok_Sign,0.000000,0.000000,0.000000,-0.184678,-0.295303,0.097843,-0.250455,-0.596194,0.129999,-0.321495,-0.830055,0.119130,-0.344773,-1.074200,0.111045,-0.028181,-0.941362,0.224126,-0.141031,-1.209588,0.180856,-0.261476,-1.192723,0.119225,-0.332457,-1.091706,0.093860,0.029488,-0.988900,0.145629,-0.038449,-1.394013,0.161065,-0.138316,-1.616952,0.155254,-0.225697,-1.774954,0.152120,0.083102,-0.976295,0.049808,0.041016,-1.403832,0.070746,-0.051823,-1.647609,0.092054,-0.130132,-1.809758,0.105204,0.102822,-0.944360,-0.048503,0.095252,-1.286316,-0.033732,0.042468,-1.505578,-0.010830,-0.013420,-1.678610,0.009792
Ok_Sign,0.000000,0.000000,0.000000,-0.188386,-0.295414,0.107174,-0.254657,-0.595696,0.143830,-0.324830,-0.827728,0.135025,-0.350904,-1.068454,0.127752,-0.031056,-0.938331,0.237836,-0.144969,-1.207094,0.201490,-0.265321,-1.185792,0.144351,-0.335303,-1.079732,0.121586,0.027952,-0.987530,0.154933,-0.044227,-1.389552,0.178322,-0.143895,-1.609168,0.175863,-0.230357,-1.762135,0.174125,0.081439,-0.976458,0.054994,0.032041,-1.398620,0.082431,-0.063863,-1.641082,0.106563,-0.143706,-1.801994,0.119906,0.100809,-0.948923,-0.046996,0.088823,-1.286069,-0.028942,0.038154,-1.505820,-0.004841,-0.015430,-1.684906,0.015759
Ok_Sign,0.000000,0.000000,0.000000,-0.189137,-0.297113,0.111538,-0.256068,-0.601338,0.153989,-0.325602,-0.835726,0.150282,-0.346983,-1.073794,0.149297,-0.034191,-0.933132,0.246939,-0.144689,-1.201715,0.212624,-0.264949,-1.184729,0.159036,-0.334142,-1.084026,0.140852,0.021831,-0.985778,0.166628,-0.048714,-1.381348,0.197603,-0.144506,-1.605119,0.206368,-0.226194,-1.765849,0.214461,0.077306,-0.976813,0.068450,0.031979,-1.393559,0.102829,-0.057110,-1.638857,0.137102,-0.131109,-1.802103,0.159483,0.101362,-0.950286,-0.032107,0.092981,-1.287912,-0.009974,0.041027,-1.503857,0.019420,-0.012007,-1.674224,0.046599
Ok_Sign,0.000000,0.000000,0.000000,-0.192794,-0.308693,0.118627,-0.256292,-0.603711,0.159874,-0.326856,-0.830414,0.154021,-0.353167,-1.066161,0.149065,-0.034786,-0.944287,0.242978,-0.151348,-1.214338,0.206798,-0.270478,-1.182307,0.148646,-0.338094,-1.068481,0.124186,0.026666,-0.987661,0.154319,-0.050329,-1.388033,0.174153,-0.150752,-1.605708,0.166759,-0.236466,-1.755347,0.160904,0.078656,-0.971018,0.050128,0.029302,-1.397759,0.075338,-0.067864,-1.639004,0.096358,-0.146836,-1.801637,0.107026,0.093888,-0.940501,-0.054599,0.078892,-1.283250,-0.038731,0.026862,-1.501311,-0.016277,-0.024997,-1.682297,0.002786
Ok_Sign,0.000000,0.000000,0.000000,-0.187426,-0.301070,0.113328,-0.252334,-0.601526,0.153111,-0.322402,-0.823561,0.147828,-0.350123,-1.056229,0.144222,-0.029151,-0.945462,0.231472,-0.148113,-1.218106,0.192113,-0.270272,-1.190883,0.132748,-0.341470,-1.075685,0.108526,0.028551,-0.988719,0.147035,-0.046708,-1.391752,0.164056,-0.148792,-1.610707,0.157105,-0.236782,-1.763650,0.152269,0.078902,-0.974633,0.047355,0.029207,-1.404251,0.071908,-0.067117,-1.649775,0.092503,-0.145564,-1.816501,0.102945,0.093381,-0.947721,-0.053146,0.081955,-1.287285,-0.035768,0.035119,-1.507869,-0.012975,-0.011748,-1.690808,0.006060
Ok_Sign,0.000000,0.000000,0.000000,-0.185794,-0.298376,0.106026,-0.251431,-0.599717,0.143170,-0.321179,-0.828162,0.136249,-0.352224,-1.061302,0.130917,-0.029191,-0.944242,0.226646,-0.145841,-1.213364,0.186646,-0.265839,-1.187956,0.125955,-0.335875,-1.076091,0.100383,0.027859,-0.988921,0.145806,-0.048496,-1.386269,0.163389,-0.148344,-1.600093,0.155714,-0.233956,-1.751490,0.149822,0.078939,-0.975836,0.049020,0.028287,-1.400861,0.073636,-0.065960,-1.640448,0.093498,-0.142176,-1.803967,0.103172,0.096116,-0.947051,-0.049371,0.084006,-1.287516,-0.032477,0.035005,-1.505750,-0.010473,-0.015050,-1.686767,0.007851
Ok_Sign,0.000000,0.000000,0.000000,-0.186209,-0.290628,0.113507,-0.250912,-0.593916,0.158547,-0.317909,-0.808870,0.159009,-0.348759,-1.029685,0.161248,-0.033508,-0.945381,0.235562,-0.147615,-1.210529,0.198791,-0.268172,-1.171683,0.138740,-0.341988,-1.055341,0.112475,0.021437,-0.988058,0.152582,-0.052342,-1.377772,0.170663,-0.149850,-1.595602,0.160246,-0.236785,-1.750605,0.150801,0.071634,-0.973799,0.054233,0.022863,-1.389503,0.078418,-0.064299,-1.629559,0.093110,-0.138029,-1.793293,0.098076,0.091838,-0.950149,-0.044939,0.083156,-1.277451,-0.028791,0.037047,-1.494468,-0.010810,-0.013613,-1.676761,0.003129
Ok_Sign,0.000000,0.000000,0.000000,-0.185139,-0.295701,0.128966,-0.250226,-0.596451,0.180254,-0.318156,-0.811370,0.183155,-0.346368,-1.037709,0.186896,-0.024850,-0.942017,0.256452,-0.142551,-1.209801,0.225873,-0.266415,-1.176596,0.169439,-0.342782,-1.064277,0.146056,0.031194,-0.985596,0.166215,-0.048182,-1.379470,0.193291,-0.149907,-1.596195,0.187787,-0.239566,-1.740959,0.182394,0.079329,-0.971897,0.061204,0.026171,-1.394500,0.094272,-0.068511,-1.637330,0.116769,-0.147557,-1.796721,0.126903,0.093496,-0.951511,-0.043933,0.081234,-1.279383,-0.022587,0.034785,-1.498823,0.000497,-0.014407,-1.683546,0.019170
Ok_Sign,0.000000,0.000000,0.000000,-0.184822,-0.296590,0.126392,-0.248431,-0.590544,0.173423,-0.317595,-0.800742,0.173549,-0.353587,-1.027606,0.174972,-0.025031,-0.947157,0.238151,-0.140727,-1.220221,0.202690,-0.262433,-1.182985,0.144764,-0.334828,-1.064796,0.120318,0.032335,-0.988269,0.149261,-0.047330,-1.386212,0.170017,-0.148270,-1.602368,0.163826,-0.234863,-1.752648,0.157435,0.080895,-0.973183,0.046599,0.032085,-1.400729,0.073806,-0.062758,-1.637760,0.094467,-0.140686,-1.795223,0.103635,0.095697,-0.947507,-0.055608,0.087392,-1.283460,-0.037653,0.036312,-1.499076,-0.015799,-0.017144,-1.677466,0.001950
Ok_Sign,0.000000,0.000000,0.000000,-0.192139,-0.312548,0.142657,-0.254178,-0.600819,0.198028,-0.322639,-0.811679,0.203110,-0.352463,-1.039387,0.209265,-0.030250,-0.941799,0.263891,-0.150193,-1.217360,0.233503,-0.272445,-1.186457,0.178472,-0.345635,-1.072114,0.157397,0.027855,-0.985145,0.169448,-0.054882,-1.387724,0.198576,-0.154195,-1.609303,0.198032,-0.240399,-1.759055,0.197049,0.077412,-0.972635,0.061363,0.021549,-1.402164,0.098762,-0.071001,-1.645602,0.128669,-0.147201,-1.806102,0.144341,0.090405,-0.953872,-0.045807,0.079034,-1.282349,-0.020170,0.032234,-1.500633,0.008354,-0.016065,-1.684366,0.031956
Ok_Sign,0.000000,0.000000,0.000000,-0.190256,-0.315501,0.142846,-0.252763,-0.600647,0.196478,-0.320845,-0.810388,0.200280,-0.350333,-1.043418,0.205271,-0.027897,-0.948960,0.256356,-0.148298,-1.227984,0.223528,-0.272107,-1.187218,0.166525,-0.345582,-1.068488,0.143423,0.029853,-0.986469,0.161207,-0.050476,-1.394476,0.183566,-0.151365,-1.617579,0.178300,-0.238814,-1.773698,0.173684,0.079231,-0.968798,0.053429,0.031364,-1.406817,0.084494,-0.057259,-1.646147,0.111298,-0.131122,-1.805472,0.125730,0.091894,-0.944639,-0.052773,0.082024,-1.282311,-0.029104,0.034675,-1.502479,-0.000560,-0.014131,-1.688999,0.022984
Ok_Sign,0.000000,0.000000,0.000000,-0.180735,-0.292059,0.117505,-0.247435,-0.589003,0.163420,-0.311825,-0.805159,0.163631,-0.336485,-1.032542,0.166299,-0.019973,-0.941248,0.239368,-0.133487,-1.219467,0.203987,-0.257687,-1.186837,0.146341,-0.335880,-1.072777,0.122703,0.034618,-0.987075,0.156476,-0.037009,-1.385551,0.175765,-0.136465,-1.606114,0.169526,-0.225558,-1.765883,0.164419,0.083644,-0.975380,0.058571,0.041614,-1.394151,0.085862,-0.042186,-1.631433,0.106887,-0.116941,-1.789056,0.117304,0.098023,-0.955894,-0.040181,0.092022,-1.274423,-0.018775,0.046899,-1.492364,0.004018,-0.003570,-1.675164,0.022534
Ok_Sign,0.000000,0.000000,0.000000,-0.187251,-0.306085,0.147476,-0.247731,-0.599120,0.204321,-0.315957,-0.808566,0.210059,-0.352020,-1.037381,0.216231,-0.021372,-0.946132,0.266746,-0.144199,-1.217739,0.238588,-0.269358,-1.181213,0.183657,-0.344044,-1.067008,0.161425,0.035872,-0.984986,0.168864,-0.047855,-1.388023,0.198231,-0.149815,-1.606946,0.194245,-0.236473,-1.755903,0.189083,0.082200,-0.970318,0.058217,0.032071,-1.403989,0.093267,-0.061032,-1.644550,0.118808,-0.135486,-1.802029,0.131015,0.091478,-0.952697,-0.050524,0.079628,-1.291615,-0.025393,0.032671,-1.509233,0.002344,-0.014455,-1.692467,0.024318
Ok_Sign,0.000000,0.000000,0.000000,-0.183638,-0.309173,0.136123,-0.246554,-0.600569,0.187607,-0.311678,-0.813046,0.189275,-0.340322,-1.042869,0.191048,-0.019535,-0.944437,0.255753,-0.132488,-1.225458,0.226815,-0.255964,-1.187285,0.170967,-0.333165,-1.072502,0.146167,0.037650,-0.986154,0.161503,-0.041397,-1.388649,0.184664,-0.142603,-1.609728,0.175357,-0.232184,-1.762595,0.165338,0.083703,-0.969251,0.053912,0.040714,-1.395423,0.082740,-0.045337,-1.633543,0.101017,-0.121484,-1.788375,0.107112,0.093437,-0.947889,-0.052600,0.089041,-1.269149,-0.033154,0.044739,-1.488547,-0.012876,-0.006983,-1.675166,0.002030
Ok_Sign,0.000000,0.000000,0.000000,-0.181944,-0.305570,0.137275,-0.243730,-0.602452,0.191458,-0.310249,-0.815492,0.196734,-0.342759,-1.041807,0.202752,-0.015675,-0.947409,0.255721,-0.132187,-1.226459,0.225701,-0.256190,-1.189105,0.167339,-0.333000,-1.072910,0.141359,0.040144,-0.985676,0.163801,-0.039234,-1.388640,0.189074,-0.139447,-1.610636,0.179164,-0.228613,-1.766307,0.168326,0.086719,-0.969438,0.058923,0.039358,-1.399876,0.091995,-0.049734,-1.640325,0.110178,-0.126817,-1.801351,0.115435,0.096762,-0.949828,-0.044753,0.088936,-1.275899,-0.019653,0.044178,-1.493371,0.003369,-0.005493,-1.681509,0.019727
Ok_Sign,0.000000,0.000000,0.000000,-0.178183,-0.299749,0.129203,-0.238536,-0.599426,0.178506,-0.303690,-0.807988,0.179405,-0.333006,-1.037230,0.181155,-0.008926,-0.945653,0.248504,-0.126980,-1.220779,0.216194,-0.251875,-1.186032,0.159910,-0.330049,-1.071925,0.136306,0.047082,-0.986453,0.157142,-0.033249,-1.389221,0.179668,-0.137009,-1.605808,0.172753,-0.229761,-1.753274,0.166081,0.091620,-0.970214,0.051699,0.044552,-1.399232,0.080356,-0.043819,-1.634805,0.100526,-0.120943,-1.788353,0.109101,0.097424,-0.949408,-0.053448,0.088252,-1.272166,-0.034217,0.044247,-1.491185,-0.013121,-0.005323,-1.678527,0.003650
Ok_Sign,0.000000,0.000000,0.000000,-0.188080,-0.311453,0.135689,-0.247006,-0.602268,0.183854,-0.316591,-0.814892,0.182783,-0.352603,-1.043036,0.181933,-0.018069,-0.954102,0.246184,-0.144879,-1.227883,0.204783,-0.269108,-1.191246,0.140849,-0.342452,-1.067874,0.114507,0.037986,-0.987625,0.152162,-0.039688,-1.402699,0.171603,-0.147100,-1.617968,0.163679,-0.242799,-1.756431,0.158377,0.083654,-0.965808,0.044941,0.036098,-1.416083,0.075490,-0.059183,-1.657117,0.101417,-0.138472,-1.811170,0.115081,0.086890,-0.941311,-0.061547,0.074664,-1.283910,-0.040738,0.028234,-1.502303,-0.013920,-0.018999,-1.685086,0.008936
Pointing,0.000000,0.000000,0.000000,-0.215152,-0.828553,-0.099679,-0.527468,-1.386299,-0.251838,-0.827746,-1.457671,-0.389448,-0.970378,-1.098770,-0.532545,-0.126258,-1.333315,-0.420477,-0.350959,-1.466803,-0.594322,-0.305414,-1.565897,-0.655670,-0.208914,-1.565010,-0.685313,-0.101400,-0.880106,-0.463823,-0.821313,-0.840911,-0.628427,-0.795380,-0.853350,-0.601140,-0.617513,-0.837903,-0.583902,-0.166164,-0.356636,-0.504526,-0.863853,-0.449699,-0.656597,-0.803519,-0.551137,-0.577223,-0.596476,-0.550254,-0.503214,-0.269113,0.123280,-0.549940,-0.829299,-0.123852,-0.692669,-0.830857,-0.335853,-0.676815,-0.681971,-0.418700,-0.643597
Pointing,0.000000,0.000000,0.000000,-0.241687,-0.869178,-0.045628,-0.595801,-1.443290,-0.177162,-0.951348,-1.452278,-0.306767,-1.106083,-1.067600,-0.446428,-0.118426,-1.382542,-0.341045,-0.232529,-1.521689,-0.507809,-0.275537,-1.683800,-0.574319,-0.277821,-1.713064,-0.612501,-0.099976,-0.901216,-0.421680,-0.879951,-0.861918,-0.585053,-0.871131,-0.822662,-0.548644,-0.687460,-0.806225,-0.526845,-0.179781,-0.343323,-0.499967,-0.935664,-0.459293,-0.667665,-0.856084,-0.523417,-0.580689,-0.620593,-0.533795,-0.497564,-0.301778,0.168185,-0.577879,-0.902001,-0.095823,-0.735346,-0.899104,-0.292939,-0.716440,-0.731508,-0.378854,-0.681570
Pointing,0.000000,0.000000,0.000000,-0.243484,-0.983614,-0.111066,-0.598191,-1.570267,-0.301988,-0.950603,-1.632780,-0.479544,-1.118072,-1.225787,-0.667457,-0.119579,-1.423829,-0.491578,-0.461071,-1.582972,-0.711526,-0.416317,-1.765086,-0.811601,-0.288802,-1.809477,-0.857834,-0.103166,-0.834743,-0.540889,-0.954179,-0.858030,-0.729672,-0.953018,-1.037441,-0.704254,-0.762648,-1.083068,-0.684606,-0.189843,-0.226032,-0.585073,-1.023931,-0.447278,-0.746682,-0.965235,-0.659930,-0.622096,-0.726247,-0.665148,-0.506225,-0.311166,0.304783,-0.637095,-0.984013,-0.045543,-0.789295,-0.990957,-0.362526,-0.740412,-0.813650,-0.470881,-0.670029
Pointing,0.000000,0.000000,0.000000,-0.211519,-0.997773,-0.139394,-0.577367,-1.604891,-0.327795,-0.948632,-1.666780,-0.491244,-1.134664,-1.248137,-0.657129,-0.137037,-1.432102,-0.522724,-0.612600,-1.568961,-0.752024,-0.558859,-1.680888,-0.854431,-0.395813,-1.697898,-0.898431,-0.117658,-0.827774,-0.548586,-0.991992,-0.854787,-0.750723,-0.966413,-1.056926,-0.742295,-0.755982,-1.120718,-0.735442,-0.201650,-0.221619,-0.569543,-1.030226,-0.442630,-0.742382,-0.965412,-0.663730,-0.644066,-0.716905,-0.690507,-0.545323,-0.318984,0.302869,-0.597942,-0.988612,-0.066253,-0.747354,-0.997586,-0.373269,-0.709537,-0.818724,-0.470861,-0.649933
Pointing,0.000000,0.000000,0.000000,-0.125524,-0.969964,-0.170027,-0.442879,-1.620576,-0.386232,-0.789509,-1.795924,-0.569788,-0.930083,-1.382268,-0.744986,-0.153235,-1.365861,-0.607243,-0.931859,-1.382351,-0.862459,-0.872153,-1.264500,-0.953998,-0.664306,-1.134742,-0.987818,-0.123986,-0.767061,-0.629479,-1.026015,-0.819812,-0.848985,-0.925951,-0.978814,-0.828863,-0.688725,-1.033432,-0.821072,-0.194595,-0.166440,-0.649107,-1.013121,-0.416617,-0.826477,-0.905536,-0.596241,-0.707636,-0.645021,-0.606885,-0.607420,-0.310676,0.353171,-0.680066,-0.948895,-0.043562,-0.835350,-0.925731,-0.315675,-0.797697,-0.747447,-0.357402,-0.746655
Pointing,0.000000,0.000000,0.000000,-0.251077,-0.902639,-0.059280,-0.613011,-1.437723,-0.217964,-0.962523,-1.468538,-0.377294,-1.120144,-1.168333,-0.555785,-0.096806,-1.387834,-0.365055,-0.288423,-1.521579,-0.576621,-0.267309,-1.743410,-0.718275,-0.208544,-1.911626,-0.814795,-0.077587,-0.888327,-0.452610,-0.876898,-0.931621,-0.633541,-0.831750,-0.916041,-0.636037,-0.634677,-0.920851,-0.650674,-0.162322,-0.320447,-0.539289,-0.929111,-0.477673,-0.704449,-0.812637,-0.546918,-0.625922,-0.566198,-0.551644,-0.559651,-0.284316,0.195657,-0.629532,-0.893190,-0.117138,-0.779418,-0.856137,-0.293918,-0.750761,-0.672197,-0.342434,-0.716153
Pointing,0.000000,0.000000,0.000000,-0.233092,-0.852459,-0.101869,-0.586823,-1.356839,-0.261656,-0.935667,-1.317376,-0.409828,-1.118203,-1.006904,-0.578093,-0.117315,-1.434727,-0.386287,-0.360115,-1.540794,-0.593389,-0.377550,-1.744906,-0.729689,-0.337343,-1.860199,-0.812668,-0.105906,-0.895767,-0.431723,-0.838568,-0.878373,-0.618122,-0.835446,-0.951030,-0.649695,-0.671733,-0.958199,-0.674503,-0.184629,-0.303443,-0.475299,-0.924491,-0.405024,-0.646731,-0.855537,-0.548975,-0.595743,-0.636094,-0.585609,-0.534730,-0.307127,0.232634,-0.521963,-0.918464,-0.037430,-0.662911,-0.908683,-0.272007,-0.636707,-0.733606,-0.391719,-0.594942
Pointing,0.000000,0.000000,0.000000,-0.255167,-0.839273,-0.089405,-0.621696,-1.349421,-0.243455,-0.961446,-1.317525,-0.388542,-1.112021,-0.987482,-0.552377,-0.119128,-1.427192,-0.375216,-0.327888,-1.569086,-0.586198,-0.336304,-1.788502,-0.735942,-0.305788,-1.930126,-0.837511,-0.091877,-0.896378,-0.433664,-0.843131,-0.896474,-0.619497,-0.838086,-0.912333,-0.650744,-0.669839,-0.905722,-0.684781,-0.169570,-0.290948,-0.491184,-0.914912,-0.433454,-0.655318,-0.843684,-0.502469,-0.582613,-0.618057,-0.495298,-0.515635,-0.287309,0.259413,-0.553707,-0.879810,-0.047232,-0.695270,-0.858924,-0.215653,-0.662635,-0.677727,-0.251596,-0.622464
