label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,f128,f129,f130,f131,f132,f133,f134,f135,f136,f137,f138,f139,f140,f141,f142,f143,f144,f145,f146,f147,f148,f149,f150,f151,f152,f153,f154,f155,f156,f157,f158,f159,f160,f161,f162,f163,f164,f165,f166,f167,f168,f169,f170,f171,f172,f173,f174,f175,f176,f177,f178,f179,f180,f181,f182,f183,f184,f185,f186,f187,f188,f189,f190,f191,f192,f193
Circle,0.000000,0.000000,0.000000,0.179252,0.045999,-0.120166,0.346778,-0.008696,-0.212993,0.212448,-0.071585,-0.289828,0.031120,-0.103734,-0.355987,0.352894,-0.726735,-0.188216,0.370073,-0.716044,-0.335249,0.316318,-0.775439,-0.435302,0.245906,-0.906560,-0.507196,0.151385,-0.969313,-0.193688,0.105803,-0.431991,-0.337550,0.144030,-0.161794,-0.378930,0.182078,-0.176333,-0.395444,-0.030464,-0.954696,-0.212129,-0.044562,-0.287719,-0.314450,0.008834,-0.130590,-0.274018,0.054877,-0.262991,-0.240072,-0.180602,-0.829628,-0.249247,-0.165251,-0.268241,-0.330687,-0.106836,-0.095872,-0.314503,-0.066874,-0.175824,-0.286670,0.000000,0.000000,0.000000,0.380970,0.221876,-0.229246,0.699664,0.445858,-0.452550,0.824203,0.804138,-0.643860,0.905002,0.961040,-0.811416,0.807957,-0.638345,-0.566356,0.874670,0.382338,-0.848946,0.791904,0.779106,-1.012321,0.707527,0.883209,-1.108600,0.444041,-0.673625,-0.590811,0.481452,0.780394,-0.825220,0.432226,0.773905,-0.863702,0.433892,0.505557,-0.909114,0.090454,-0.456544,-0.626316,0.171519,0.875775,-0.783316,0.155100,0.784294,-0.678102,0.158440,0.498337,-0.617207,-0.214528,-0.175924,-0.694535,-0.072393,0.844706,-0.819111,-0.023150,0.817317,-0.754874,-0.001033,0.605897,-0.701072,0.000000,0.000000,0.000000,0.175800,0.042324,-0.084911,0.358090,0.028185,-0.179796,0.429775,-0.052197,-0.275306,0.347025,-0.180021,-0.371154,0.407140,-0.775086,-0.146535,0.545534,-0.710695,-0.281078,0.665775,-0.734968,-0.380188,0.782597,-0.782850,-0.449402,0.244760,-0.953341,-0.176730,0.346131,-0.509747,-0.322212,0.295452,-0.235189,-0.372256,0.250041,-0.177648,-0.389293,0.070104,-0.906428,-0.216231,0.159225,-0.327955,-0.346537,0.155307,-0.153799,-0.341553,0.151343,-0.201536,-0.320480,-0.088154,-0.732967,-0.265407,0.002218,-0.263181,-0.350779,0.022580,-0.120712,-0.343225,0.019852,-0.168234,-0.322722,0.502305,-0.290730,0.000001,6.913010,11.911281
Circle,0.000000,0.000000,0.000000,0.214207,-0.032661,-0.127631,0.394319,-0.101890,-0.234016,0.328574,0.093164,-0.325156,0.186415,0.281916,-0.401133,0.288245,-0.816497,-0.277690,0.342076,-0.644870,-0.461958,0.326873,-0.643676,-0.572071,0.291986,-0.672286,-0.639848,0.010850,-0.959277,-0.282260,0.097712,-0.049758,-0.445546,0.164024,0.009193,-0.457395,0.160350,-0.127875,-0.448732,-0.194501,-0.797400,-0.299955,-0.047383,0.129590,-0.401401,0.053564,0.069826,-0.308959,0.084918,-0.162756,-0.229869,-0.336518,-0.536886,-0.342006,-0.181478,0.162363,-0.450078,-0.102811,0.153748,-0.427144,-0.086927,-0.043786,-0.375952,0.000000,0.000000,0.000000,0.754855,0.209909,-0.170577,1.320760,0.917441,-0.381859,1.423397,1.776109,-0.570629,1.138299,2.239850,-0.750467,1.172829,-0.189968,-0.564118,1.473817,0.441672,-0.835634,1.705481,0.760445,-1.018370,1.922292,1.128486,-1.154774,0.756242,-0.094256,-0.647467,1.036072,1.608121,-0.980270,0.916962,1.335475,-1.029417,0.835233,0.860438,-1.039146,0.358246,0.204179,-0.727006,0.664925,1.833817,-0.922301,0.603293,1.459418,-0.808008,0.544469,0.952223,-0.710263,-0.002311,0.536593,-0.835049,0.338478,1.899797,-0.873492,0.359694,1.660082,-0.755983,0.312735,1.203732,-0.677838,0.000000,0.000000,0.000000,0.381895,-0.051904,-0.207970,0.606759,-0.090290,-0.363332,0.570974,0.068377,-0.487751,0.344640,0.224498,-0.585480,0.319172,-0.998388,-0.423359,0.469809,-0.179042,-0.658968,0.481524,0.100148,-0.782913,0.409355,0.133673,-0.846258,0.000057,-0.914977,-0.403506,0.241335,0.335074,-0.564521,0.283641,0.210556,-0.556263,0.201199,-0.104408,-0.550475,-0.228549,-0.607888,-0.400349,0.057523,0.511792,-0.501752,0.152559,0.312667,-0.372565,0.144642,-0.022001,-0.273191,-0.379726,-0.236621,-0.432038,-0.114299,0.571427,-0.550486,-0.019714,0.401345,-0.513222,-0.013150,0.090735,-0.451508,-0.372421,1.012851,-0.000000,7.948671,7.365670
Circle,0.000000,0.000000,0.000000,0.304520,-0.070906,-0.156514,0.496789,-0.159206,-0.280285,0.393563,0.031688,-0.381997,0.192711,0.193696,-0.464138,0.265510,-0.911511,-0.324792,0.334942,-0.447378,-0.541197,0.303036,-0.270750,-0.670743,0.225702,-0.227841,-0.743304,-0.041485,-0.946388,-0.320356,0.100691,0.071322,-0.486656,0.181028,0.074600,-0.503294,0.178415,-0.108822,-0.505486,-0.259644,-0.740335,-0.330750,-0.050418,0.253052,-0.436822,0.066843,0.161301,-0.344384,0.097092,-0.106007,-0.268223,-0.405135,-0.452201,-0.368986,-0.195388,0.280245,-0.471406,-0.106409,0.253673,-0.439911,-0.101988,0.028476,-0.386990,0.000000,0.000000,0.000000,0.173356,0.003946,-0.193520,0.331479,-0.062388,-0.331191,0.241954,-0.162081,-0.445326,0.063678,-0.217781,-0.548676,0.296272,-0.837959,-0.243236,0.243825,-0.971419,-0.403937,0.182299,-0.951498,-0.488654,0.124849,-0.914349,-0.532736,0.115224,-0.969269,-0.217351,0.013377,-0.695645,-0.397601,0.017969,-0.282605,-0.438996,0.049304,-0.130575,-0.431565,-0.055643,-0.934349,-0.210633,-0.137942,-0.581253,-0.376737,-0.095772,-0.244812,-0.356795,-0.042874,-0.154412,-0.308361,-0.206129,-0.818686,-0.220498,-0.241214,-0.507095,-0.341155,-0.186112,-0.237026,-0.326445,-0.124475,-0.149218,-0.282616,0.000000,0.000000,0.000000,0.379279,0.019112,-0.249795,0.676204,0.191681,-0.510463,0.825960,0.598076,-0.746579,0.796809,0.834701,-0.959499,0.566292,-0.872035,-0.599627,0.716007,-0.143047,-0.963256,0.794094,0.335030,-1.177700,0.820176,0.674384,-1.286352,0.208580,-0.757239,-0.618937,0.417465,0.649895,-0.916087,0.468316,0.694332,-0.927029,0.457019,0.485008,-0.922435,-0.097935,-0.430903,-0.662741,0.169073,0.867717,-0.850812,0.233057,0.712339,-0.684576,0.242653,0.407735,-0.551240,-0.331614,-0.051797,-0.749773,-0.074674,0.889796,-0.902014,0.048597,0.754885,-0.828364,0.104412,0.451789,-0.737651,0.304843,-0.281945,0.000002,8.161204,19.654284
Knock,0.000000,0.000000,0.000000,-0.258856,-0.167749,-0.032272,-0.465458,-0.577078,-0.035152,-0.535012,-1.008638,-0.060100,-0.489015,-1.340339,-0.066934,-0.275479,-0.970506,0.110747,-0.391352,-1.239957,-0.013124,-0.354513,-0.909767,-0.079728,-0.279688,-0.749314,-0.100350,-0.142943,-0.986308,0.082238,-0.268649,-1.295569,-0.057161,-0.222449,-0.838734,-0.085862,-0.137936,-0.680486,-0.057732,0.007674,-0.999498,0.026369,-0.111858,-1.301601,-0.115500,-0.087434,-0.825838,-0.064097,-0.014794,-0.636576,0.023936,0.183852,-0.985667,-0.034351,0.054341,-1.290151,-0.101212,0.037321,-0.986728,-0.045028,0.089243,-0.827401,0.026663,0.000000,0.000000,0.000000,-0.194297,-0.212738,-0.078135,-0.366718,-0.597074,-0.111842,-0.435839,-0.959599,-0.151054,-0.362266,-1.237101,-0.163510,-0.215492,-1.008149,0.030482,-0.300888,-1.202032,-0.083789,-0.273891,-0.859143,-0.128921,-0.231828,-0.795516,-0.142520,-0.083018,-0.996243,0.024639,-0.172241,-1.180008,-0.095488,-0.154866,-0.771745,-0.091483,-0.101044,-0.756807,-0.052993,0.055625,-0.946554,-0.010090,-0.021087,-1.117119,-0.127163,-0.028611,-0.741142,-0.059191,0.021156,-0.724526,0.023311,0.198562,-0.868918,-0.054831,0.126541,-1.055260,-0.098560,0.093717,-0.805575,-0.038763,0.127746,-0.747553,0.024806,0.000000,0.000000,0.000000,-0.182182,-0.175020,-0.099697,-0.352841,-0.569241,-0.149883,-0.426540,-0.917649,-0.199299,-0.368915,-1.190833,-0.218167,-0.199593,-1.011983,-0.016327,-0.298315,-1.174351,-0.138028,-0.275852,-0.818830,-0.174883,-0.228463,-0.773087,-0.183699,-0.060820,-0.998070,-0.012531,-0.169954,-1.160904,-0.141714,-0.165632,-0.724501,-0.125411,-0.113166,-0.736896,-0.076767,0.079189,-0.938480,-0.037823,-0.016152,-1.073383,-0.163046,-0.031569,-0.671470,-0.085387,0.025514,-0.678088,0.003366,0.216250,-0.855601,-0.074352,0.129225,-0.967378,-0.128344,0.095537,-0.722426,-0.074733,0.139882,-0.708324,-0.015647,0.196883,0.408757,-0.000001,4.069666,8.969898
Knock,0.000000,0.000000,0.000000,-0.246673,-0.197435,-0.038160,-0.436946,-0.594174,-0.052480,-0.504547,-1.004017,-0.086148,-0.462376,-1.332280,-0.100965,-0.250542,-0.980751,0.086910,-0.364121,-1.253250,-0.037506,-0.329971,-0.920117,-0.100877,-0.258309,-0.776605,-0.120800,-0.122842,-0.990545,0.061072,-0.239001,-1.280377,-0.073785,-0.203367,-0.839112,-0.094994,-0.127577,-0.714341,-0.065884,0.019708,-0.990068,0.008691,-0.092644,-1.264645,-0.125930,-0.075785,-0.814549,-0.070429,-0.007129,-0.668706,0.014708,0.185270,-0.958627,-0.049398,0.065921,-1.242779,-0.111780,0.048887,-0.949185,-0.054612,0.099531,-0.811782,0.014798,0.000000,0.000000,0.000000,-0.197754,-0.254024,-0.068354,-0.347629,-0.605931,-0.105196,-0.421135,-0.921711,-0.150808,-0.376601,-1.182261,-0.170519,-0.196656,-1.002855,0.037914,-0.306716,-1.149002,-0.072614,-0.276387,-0.825986,-0.119066,-0.220122,-0.780578,-0.135661,-0.079339,-0.996420,0.029215,-0.197332,-1.149934,-0.094739,-0.173177,-0.759736,-0.093121,-0.105278,-0.758791,-0.057515,0.046994,-0.948696,-0.006563,-0.058077,-1.076180,-0.120343,-0.059139,-0.729602,-0.052505,0.003331,-0.734362,0.027658,0.171892,-0.870307,-0.052546,0.078643,-1.009888,-0.088340,0.047624,-0.791612,-0.029546,0.091641,-0.756765,0.030356,0.000000,0.000000,0.000000,-0.193246,-0.186309,-0.090560,-0.344818,-0.462221,-0.151880,-0.432695,-0.691390,-0.208274,-0.382494,-0.900662,-0.240889,-0.165664,-0.986875,-0.049037,-0.317864,-0.944727,-0.145701,-0.287354,-0.666927,-0.190081,-0.232450,-0.598940,-0.212826,-0.045561,-0.997788,-0.048411,-0.212048,-0.892538,-0.149746,-0.190495,-0.564361,-0.156612,-0.127430,-0.546298,-0.141652,0.070051,-0.910057,-0.066604,-0.074865,-0.818339,-0.162741,-0.083383,-0.528581,-0.112612,-0.025103,-0.522332,-0.057722,0.169462,-0.774084,-0.095980,0.053102,-0.730310,-0.142521,0.017138,-0.546584,-0.106410,0.056351,-0.532976,-0.065535,0.209965,1.027021,-0.000001,4.652318,4.438112
Knock,0.000000,0.000000,0.000000,-0.232998,-0.173489,-0.050315,-0.437060,-0.553377,-0.076102,-0.521147,-0.941391,-0.116636,-0.497748,-1.272759,-0.135454,-0.250946,-0.993382,0.049629,-0.394071,-1.220081,-0.079749,-0.347625,-0.876423,-0.138395,-0.267785,-0.773329,-0.156519,-0.121514,-0.992180,0.028514,-0.271857,-1.216751,-0.111588,-0.222046,-0.780622,-0.119544,-0.136810,-0.711991,-0.083260,0.014561,-0.985170,-0.019759,-0.127199,-1.213379,-0.159516,-0.099407,-0.766281,-0.096149,-0.020091,-0.667046,-0.008520,0.167770,-0.955393,-0.074877,0.029865,-1.187726,-0.145817,0.017455,-0.886124,-0.092980,0.073395,-0.765201,-0.027105,0.000000,0.000000,0.000000,-0.184235,-0.270426,-0.051247,-0.336739,-0.608727,-0.085647,-0.416082,-0.907794,-0.132544,-0.374475,-1.172696,-0.155081,-0.161545,-1.016754,0.036997,-0.299376,-1.164960,-0.072932,-0.278249,-0.831223,-0.117328,-0.218027,-0.792348,-0.132679,-0.052203,-0.998401,0.021708,-0.195162,-1.134623,-0.103362,-0.179647,-0.752858,-0.099561,-0.110428,-0.760498,-0.063379,0.066019,-0.955195,-0.018336,-0.065263,-1.074459,-0.132206,-0.065429,-0.727411,-0.067171,0.009782,-0.738786,0.009979,0.185458,-0.886209,-0.066401,0.077738,-1.020508,-0.105020,0.046782,-0.799371,-0.050165,0.103151,-0.766783,0.007259,0.000000,0.000000,0.000000,-0.191985,-0.219057,-0.082746,-0.334593,-0.514126,-0.139164,-0.418466,-0.759917,-0.194145,-0.362617,-0.967845,-0.225072,-0.144063,-0.997658,-0.028582,-0.292039,-0.993983,-0.124717,-0.261360,-0.710428,-0.170888,-0.203229,-0.660136,-0.196945,-0.025138,-0.999190,-0.031413,-0.186640,-0.938237,-0.130911,-0.166650,-0.613344,-0.136386,-0.102213,-0.619286,-0.121897,0.089382,-0.909080,-0.054190,-0.050469,-0.859485,-0.144593,-0.061822,-0.568926,-0.089920,-0.001063,-0.582184,-0.034642,0.187975,-0.770694,-0.088333,0.075310,-0.754617,-0.127723,0.038615,-0.577249,-0.088443,0.083079,-0.576738,-0.047985,0.350167,0.591169,-0.000001,4.346688,6.326188
Knock,0.000000,0.000000,0.000000,-0.224287,-0.218444,-0.056131,-0.399172,-0.613590,-0.087878,-0.469454,-0.986883,-0.131453,-0.439922,-1.304531,-0.151784,-0.200652,-1.014188,0.035511,-0.330079,-1.236589,-0.085005,-0.301971,-0.897257,-0.133599,-0.236244,-0.795830,-0.147115,-0.074362,-0.997066,0.018138,-0.207781,-1.221396,-0.107552,-0.182709,-0.802695,-0.107337,-0.108465,-0.758504,-0.071111,0.059979,-0.965147,-0.025311,-0.069517,-1.164152,-0.149535,-0.059899,-0.757352,-0.083624,0.013302,-0.705327,-0.001658,0.208564,-0.908319,-0.076279,0.085653,-1.128546,-0.132519,0.060481,-0.856725,-0.075587,0.111798,-0.769434,-0.012271,0.000000,0.000000,0.000000,-0.177178,-0.266484,-0.059155,-0.317648,-0.620683,-0.097968,-0.390063,-0.923747,-0.145639,-0.340742,-1.178383,-0.169472,-0.136312,-1.021845,0.015415,-0.268212,-1.178298,-0.094028,-0.256132,-0.846452,-0.137405,-0.200845,-0.789520,-0.152787,-0.018845,-0.999816,0.003577,-0.158317,-1.131343,-0.113198,-0.154694,-0.752668,-0.106303,-0.087495,-0.742036,-0.072107,0.103681,-0.935976,-0.032206,-0.021836,-1.062225,-0.139607,-0.036089,-0.716881,-0.072047,0.034287,-0.706058,0.002865,0.223537,-0.836147,-0.076589,0.118737,-0.962967,-0.116550,0.078837,-0.747648,-0.063688,0.129046,-0.706279,-0.008962,0.000000,0.000000,0.000000,-0.179469,-0.212311,-0.090550,-0.314411,-0.522853,-0.149280,-0.390725,-0.764439,-0.203800,-0.309719,-0.944348,-0.234506,-0.116286,-1.001940,-0.040899,-0.261594,-0.976530,-0.140574,-0.239026,-0.699731,-0.190970,-0.180740,-0.667113,-0.220672,0.006216,-0.999149,-0.040786,-0.152339,-0.905484,-0.136724,-0.143185,-0.590294,-0.140471,-0.079870,-0.610490,-0.126683,0.120916,-0.890079,-0.061266,-0.016574,-0.805974,-0.146172,-0.041027,-0.532143,-0.089293,0.018435,-0.555119,-0.034850,0.215405,-0.736148,-0.094764,0.103306,-0.684189,-0.130799,0.060647,-0.522321,-0.092783,0.105756,-0.532297,-0.054477,0.274939,0.811303,-0.000001,3.122806,3.645476
Knock,0.000000,0.000000,0.000000,-0.212926,-0.234440,-0.042859,-0.384780,-0.619658,-0.066904,-0.456043,-0.973835,-0.103810,-0.429691,-1.275996,-0.117707,-0.178308,-1.017861,0.043631,-0.324873,-1.208353,-0.068496,-0.294853,-0.870499,-0.116640,-0.220859,-0.794202,-0.134003,-0.062155,-0.997835,0.021479,-0.217259,-1.185452,-0.099297,-0.186675,-0.781161,-0.098596,-0.101768,-0.758148,-0.065749,0.063217,-0.961789,-0.024924,-0.081312,-1.163697,-0.144172,-0.071956,-0.767558,-0.078646,0.008458,-0.723657,-0.000008,0.200676,-0.896605,-0.078136,0.070453,-1.102423,-0.135644,0.045965,-0.835915,-0.082951,0.101436,-0.752244,-0.023633,0.000000,0.000000,0.000000,-0.196615,-0.280151,-0.049795,-0.344727,-0.622121,-0.084516,-0.417015,-0.925347,-0.132082,-0.382602,-1.195567,-0.155756,-0.153716,-1.024379,0.031995,-0.294773,-1.184026,-0.077962,-0.274196,-0.856974,-0.125261,-0.212207,-0.810833,-0.143599,-0.041707,-0.999017,0.014993,-0.188653,-1.141297,-0.109053,-0.172327,-0.769072,-0.109021,-0.097140,-0.773309,-0.078555,0.077846,-0.945011,-0.025753,-0.054661,-1.086896,-0.137139,-0.059918,-0.745855,-0.071365,0.016918,-0.749805,0.003461,0.196742,-0.860837,-0.074625,0.089800,-1.012054,-0.112474,0.052805,-0.795490,-0.056655,0.107592,-0.754084,-0.000100,0.000000,0.000000,0.000000,-0.171001,-0.195501,-0.100734,-0.319168,-0.484939,-0.164994,-0.408084,-0.715636,-0.223267,-0.342199,-0.907816,-0.256847,-0.124394,-1.002194,-0.055241,-0.271627,-0.971713,-0.164605,-0.250717,-0.695981,-0.218439,-0.198423,-0.649622,-0.247011,0.001770,-0.998643,-0.052049,-0.159001,-0.880125,-0.159299,-0.148977,-0.575598,-0.169590,-0.091561,-0.592760,-0.157508,0.117953,-0.892450,-0.070537,-0.026255,-0.782064,-0.172047,-0.041421,-0.511088,-0.124897,0.018495,-0.531232,-0.071415,0.216233,-0.738144,-0.101753,0.101041,-0.687394,-0.151694,0.063872,-0.520786,-0.119648,0.103340,-0.517626,-0.081405,0.211043,0.626948,-0.000001,4.021313,6.078932
Knock,0.000000,0.000000,0.000000,-0.218775,-0.238654,-0.044532,-0.395149,-0.608489,-0.072155,-0.476880,-0.954437,-0.113607,-0.459836,-1.266492,-0.133431,-0.197577,-1.012019,0.044732,-0.337514,-1.210728,-0.072962,-0.307081,-0.874428,-0.128105,-0.237601,-0.792397,-0.148951,-0.078254,-0.996668,0.023022,-0.223253,-1.196282,-0.101457,-0.194003,-0.793275,-0.106822,-0.114816,-0.757238,-0.077644,0.049345,-0.966983,-0.023169,-0.093123,-1.163858,-0.144294,-0.081006,-0.768358,-0.082310,-0.002021,-0.714627,-0.005136,0.189972,-0.909860,-0.076114,0.057635,-1.120682,-0.132611,0.035021,-0.852839,-0.078830,0.091906,-0.759704,-0.018563,0.000000,0.000000,0.000000,-0.189903,-0.250678,-0.071981,-0.332281,-0.525221,-0.126030,-0.415489,-0.763231,-0.181287,-0.360737,-0.978373,-0.214971,-0.135381,-1.008221,-0.025776,-0.298911,-1.015827,-0.110299,-0.278482,-0.735481,-0.144611,-0.227083,-0.662818,-0.159943,-0.020621,-0.999319,-0.030611,-0.194773,-0.955018,-0.123419,-0.181052,-0.640541,-0.126225,-0.120385,-0.616417,-0.110062,0.088958,-0.910567,-0.052641,-0.064928,-0.883783,-0.144716,-0.073246,-0.594219,-0.093193,-0.013020,-0.564216,-0.037372,0.186821,-0.773440,-0.083685,0.067369,-0.806265,-0.124642,0.024319,-0.612867,-0.082474,0.058094,-0.554208,-0.037596,0.000000,0.000000,0.000000,-0.168255,-0.189605,-0.109250,-0.313897,-0.476305,-0.175647,-0.396879,-0.699467,-0.231905,-0.326087,-0.880000,-0.262804,-0.127177,-1.000723,-0.074629,-0.269411,-0.939656,-0.172352,-0.249384,-0.673441,-0.212280,-0.196014,-0.627483,-0.232896,0.002328,-0.997763,-0.066808,-0.150831,-0.857629,-0.167159,-0.148177,-0.552380,-0.172498,-0.094231,-0.553620,-0.158394,0.121145,-0.886398,-0.078729,-0.016375,-0.762369,-0.178530,-0.041815,-0.485390,-0.130792,0.011759,-0.485126,-0.077805,0.222101,-0.726308,-0.103566,0.114519,-0.663945,-0.157512,0.066282,-0.487785,-0.127243,0.096053,-0.466763,-0.089935,0.260167,0.817817,-0.000001,4.680419,5.453739
Knock,0.000000,0.000000,0.000000,-0.222903,-0.246620,-0.047286,-0.394079,-0.620435,-0.080496,-0.470927,-0.967673,-0.128592,-0.457275,-1.290074,-0.154989,-0.183257,-1.020522,0.042918,-0.326649,-1.231877,-0.079810,-0.301285,-0.897618,-0.133980,-0.231984,-0.802170,-0.151284,-0.066073,-0.997610,0.020218,-0.215049,-1.217169,-0.107538,-0.188703,-0.807480,-0.110076,-0.104845,-0.767328,-0.076260,0.061804,-0.966201,-0.027942,-0.084451,-1.167386,-0.151536,-0.071983,-0.768378,-0.086755,0.011833,-0.716314,-0.006113,0.205081,-0.908374,-0.083332,0.072199,-1.126406,-0.139267,0.046306,-0.856821,-0.082424,0.104324,-0.761483,-0.019197,0.000000,0.000000,0.000000,-0.187490,-0.235966,-0.090404,-0.329704,-0.508716,-0.152831,-0.411504,-0.743273,-0.210726,-0.359750,-0.941233,-0.244962,-0.128481,-1.009444,-0.051953,-0.291622,-0.988373,-0.134962,-0.271490,-0.717227,-0.163240,-0.220208,-0.651421,-0.174593,-0.008818,-0.998778,-0.048620,-0.178811,-0.926858,-0.141077,-0.170893,-0.617839,-0.142481,-0.112756,-0.604856,-0.125081,0.102321,-0.898511,-0.062217,-0.046086,-0.831595,-0.155244,-0.060806,-0.551771,-0.105439,-0.002934,-0.533990,-0.050998,0.199385,-0.753972,-0.086035,0.085210,-0.753295,-0.129606,0.042911,-0.573811,-0.090747,0.078540,-0.534693,-0.047940,0.000000,0.000000,0.000000,-0.174155,-0.200097,-0.093523,-0.324089,-0.473469,-0.157547,-0.419406,-0.684485,-0.215974,-0.367163,-0.883721,-0.250027,-0.132234,-0.999433,-0.061620,-0.299108,-0.947921,-0.158960,-0.272098,-0.684305,-0.201344,-0.214431,-0.650954,-0.224536,-0.006813,-0.998133,-0.060705,-0.185618,-0.855503,-0.160669,-0.165816,-0.566549,-0.166727,-0.101986,-0.594858,-0.154886,0.109478,-0.892270,-0.078596,-0.049458,-0.765248,-0.174394,-0.055631,-0.508685,-0.127021,0.010669,-0.537566,-0.076674,0.206590,-0.737129,-0.108176,0.084102,-0.681677,-0.158035,0.048321,-0.517433,-0.127902,0.090916,-0.512704,-0.092141,0.051964,0.706562,-0.000001,3.997802,5.642856
Knock,0.000000,0.000000,0.000000,-0.213563,-0.261830,-0.044650,-0.382747,-0.626450,-0.078272,-0.463586,-0.965567,-0.126526,-0.443297,-1.280640,-0.152654,-0.174163,-1.023176,0.041228,-0.316846,-1.228861,-0.079679,-0.294238,-0.896302,-0.132695,-0.226254,-0.812148,-0.150132,-0.060252,-0.998014,0.018356,-0.207822,-1.204646,-0.107824,-0.184918,-0.801826,-0.109522,-0.103898,-0.774660,-0.076325,0.064049,-0.963309,-0.029280,-0.081103,-1.160566,-0.151630,-0.072130,-0.768153,-0.088172,0.009848,-0.723784,-0.009107,0.200842,-0.900059,-0.083646,0.068983,-1.116458,-0.139366,0.042912,-0.852420,-0.083999,0.100725,-0.760513,-0.021899,0.000000,0.000000,0.000000,-0.180721,-0.239639,-0.082371,-0.319993,-0.544851,-0.138141,-0.393596,-0.801397,-0.192286,-0.332066,-1.011073,-0.222192,-0.114400,-1.017979,-0.036055,-0.261465,-1.024430,-0.119978,-0.242617,-0.737029,-0.145404,-0.190556,-0.685380,-0.155484,0.003946,-0.999239,-0.038803,-0.153105,-0.971057,-0.132552,-0.149089,-0.642138,-0.125897,-0.089099,-0.646242,-0.101948,0.114987,-0.900657,-0.059973,-0.020667,-0.876724,-0.156376,-0.039776,-0.578544,-0.097625,0.019654,-0.575761,-0.036058,0.213210,-0.762052,-0.090871,0.106695,-0.793480,-0.133956,0.061783,-0.602626,-0.088401,0.098852,-0.572596,-0.040968,0.000000,0.000000,0.000000,-0.154477,-0.156015,-0.134564,-0.291876,-0.421232,-0.212792,-0.360708,-0.636684,-0.275518,-0.274395,-0.795672,-0.313626,-0.112486,-1.013439,-0.103273,-0.214265,-0.888290,-0.211668,-0.220944,-0.633759,-0.260146,-0.190841,-0.593012,-0.285428,0.032280,-0.995672,-0.087155,-0.086177,-0.811425,-0.193051,-0.116702,-0.517242,-0.205160,-0.082362,-0.518415,-0.195440,0.158507,-0.865429,-0.092347,0.050525,-0.685703,-0.199446,-0.001196,-0.439644,-0.162324,0.028594,-0.451234,-0.115266,0.265235,-0.684125,-0.112189,0.188888,-0.592840,-0.172222,0.129005,-0.437094,-0.145648,0.134075,-0.421667,-0.109321,0.445464,0.848073,-0.000001,4.036529,4.213717
